순번,ROUTE_ID,ROUTE_NM,STA_ORDER,STATION_NM,STATION_ID,MOBILE_NO
65001,228000013,22-1,45,추조리,231000052,34103
65002,228000013,22-1,46,동항2리.교동입구,231000051,34087
65003,228000013,22-1,47,양성터미널,231000050,34081
65004,228000013,22-1,48,구장리,231000113,34089
65005,228000013,22-1,49,명당1리,231000112,34097
65006,228000013,22-1,50,흥일농장,231001173,34116
65007,228000013,22-1,51,명당2리,231000111,33360
65008,228000013,22-1,52,소내리,231000110,34149
65009,228000013,22-1,53,신령리입구,231000645,34155
65010,228000013,22-1,54,소내리내곡,231000644,34172
65011,228000013,22-1,55,방죽.모산리입구,231000109,34186
65012,228000013,22-1,56,두원정공,231000642,34562
65013,228000013,22-1,57,공단아파트.강남연립,231000108,33067
65014,228000013,22-1,58,삼양컴택,231000107,33675
65015,228000013,22-1,59,안성제1공단입구,231000316,33077
65016,228000013,22-1,60,개내교.옥산주공아파트,231000315,33087
65017,228000013,22-1,61,이마트앞,231000314,33093
65018,228000013,22-1,62,우남아파트,231000313,33106
65019,228000013,22-1,63,한경대,231000312,33120
65020,228000013,22-1,64,(구)안성터미널,231000302,33134
65021,228000013,22-1,65,성모병원입구,231000301,33169
65022,228000013,22-1,66,국민은행.영동,231000300,33178
65023,228000013,22-1,67,봉남동.모두투어,231000299,33183
65024,228000013,22-1,68,봉산로터리,231001360,34717
65025,228000013,22-1,69,보개우체국,231000283,33203
65026,228000013,22-1,70,안성푸르지오아파트,231000282,33220
65027,228000013,22-1,71,안성종합버스터미널,231001340,34690
65028,228000013,22-1,72,안성터미널(경유),277101938,
65029,228000013,22-1,73,버스터미널입구(경유),277101894,
65030,228000013,22-1,74,안성푸르지오아파트,231000279,33219
65031,228000013,22-1,75,보개우체국.가사동,231000289,33202
65032,228000013,22-1,76,봉산로터리,231001359,34716
65033,228000013,22-1,77,KT안성지사,231000287,33184
65034,228000013,22-1,78,산림조합.영동,231000286,33177
65035,228000013,22-1,79,서인사거리.맥도널드앞,231000285,33165
65036,228000013,22-1,80,(구)안성터미널,231000284,33142
65037,228000013,22-1,81,한경대,231000322,33121
65038,228000013,22-1,82,우남아파트,231000549,33107
65039,228000013,22-1,83,이마트앞,231000321,33096
65040,228000013,22-1,84,신건지동,231000320,33086
65041,228000013,22-1,85,안성제1산업단지,231000319,33080
65042,228000013,22-1,86,농심.대덕우체국,231000106,33076
65043,228000013,22-1,87,모산리입구,231000105,33357
65044,228000013,22-1,88,공단아파트.강남연립,231000640,33066
65045,228000013,22-1,89,두원정공,231000641,34563
65046,228000013,22-1,90,방죽.모산리입구,231000104,34187
65047,228000013,22-1,91,소내리내곡,231000643,34173
65048,228000013,22-1,92,소내리,231000102,34150
65049,228000013,22-1,93,소내교,231001159,34561
65050,228000013,22-1,94,명당2리,231000101,33359
65051,228000013,22-1,95,흥일농장,231001329,33778
65052,228000013,22-1,96,명당1리,231000100,34098
65053,228000013,22-1,97,구장리,231000099,34090
65054,228000013,22-1,98,양성터미널,231000076,34082
65055,228000013,22-1,99,동항2리.교동입구,231000075,34088
65056,228000013,22-1,100,추조리,231000074,34105
65057,228000013,22-1,101,산정리,231000073,34107
65058,228000013,22-1,102,도곡저수지입구,231000072,34559
65059,228000013,22-1,103,이현리,231000071,34112
65060,228000013,22-1,104,세방전지입구,231000070,34557
65061,228000013,22-1,105,장서2리.교회,231000069,34553
65062,228000013,22-1,106,장서리,231000068,34126
65063,228000013,22-1,107,난실리,231000049,34552
65064,228000013,22-1,108,어비리.장율,228000074,47010
65065,228000013,22-1,109,묘봉1리입구,228000073,47006
65066,228000013,22-1,110,에이스상회.곽터마을,228000072,47004
65067,228000013,22-1,111,묘봉2리.곽터,228000071,47002
65068,228000013,22-1,112,이동저수지.송전낚시터,228001292,47013
65069,228000013,22-1,113,성지아파트,228000070,29998
65070,228000013,22-1,114,송전세광아파트후문,228002108,47988
65071,228000013,22-1,115,송전초교.송전바이오고교입구,228000069,29994
65072,228000013,22-1,116,송전터미널,228000217,29992
65073,228000013,22-1,117,화산리,228000216,47191
65074,228000013,22-1,118,마니커입구삼거리,228003594,56692
65075,228000013,22-1,119,미룡마을입구,228000215,29988
65076,228000013,22-1,120,시미1리남진말,228000214,29986
65077,228000013,22-1,121,시미곡,228000213,29984
65078,228000013,22-1,122,덕성1리,228000212,29982
65079,228000013,22-1,123,덕성리세라믹,228001293,29980
65080,228000013,22-1,124,덕성2리.삼배울,228000211,29978
65081,228000013,22-1,125,신창.덕성2리,228000210,47652
65082,228000013,22-1,126,신창,228000209,29974
65083,228000013,22-1,127,천리국민주택,228000208,29972
65084,228000013,22-1,128,천리농협.샘골마을,228000207,29970
65085,228000013,22-1,129,천리신미주아파트,228000206,29968
65086,228000013,22-1,130,천리입구,228001490,47367
65087,228000013,22-1,131,베네스타아파트,228001779,47747
65088,228000013,22-1,132,에이스카운티,228001803,56703
65089,228000013,22-1,133,노루실,228000205,29964
65090,228000013,22-1,134,아미원입구,228000204,29962
65091,228000013,22-1,135,무너머고개,228000203,47252
65092,228000013,22-1,136,안터입구,228001742,47712
65093,228000013,22-1,137,대촌,228000202,29958
65094,228000013,22-1,138,평옥,228000201,47014
65095,228000013,22-1,139,옥현,228000200,47253
65096,228000013,22-1,140,태성중고등학교.현대아파트,228000199,47015
65097,228000013,22-1,141,현대아파트,228000198,47592
65098,228000013,22-1,142,용인터미널,228000197,29436
65099,228000013,22-1,143,용인터미널(경유),277102695,
65100,228000017,68,1,용인터미널,228001552,47634
65101,228000017,68,2,용인시장.시장약국,228000449,29428
65102,228000017,68,3,처인구청.용인농협,228000448,29419
65103,228000017,68,4,중앙지구대,228000447,29413
65104,228000017,68,5,역북초등학교.삼환나우빌,228000749,29409
65105,228000017,68,6,명지대입구,228000748,29405
65106,228000017,68,7,동원로얄듀크.용인등기소,228000747,29401
65107,228000017,68,8,역북6통,228002263,47117
65108,228000017,68,9,용인동부경찰서,228001743,47688
65109,228000017,68,10,용인시청후문,228001744,47687
65110,228000017,68,11,문화복지행정타운,228001745,47710
65111,228000017,68,12,진우아파트,228000744,29392
65112,228000017,68,13,삼가동.궁촌,228000743,29852
65113,228000017,68,14,삼가역.두산위브,228000742,29387
65114,228000017,68,15,멱조현풍림아파트,228000186,29380
65115,228000017,68,16,용인시민체육공원,228000185,29382
65116,228000017,68,17,화운사입구,228000184,29379
65117,228000017,68,18,초당주공3단지후문,228000183,29802
65118,228000017,68,19,초당역,228002134,56003
65119,228000017,68,20,참솔마을.월드메르디앙,228000182,29372
65120,228000017,68,21,동백역,228002079,56002
65121,228000017,68,22,동백역.성산마을서해그랑블,228000172,29808
65122,228000017,68,23,동백동주민센터,228000171,47020
65123,228000017,68,24,쥬네브상가,228000170,29810
65124,228000017,68,25,동백소방서.동일하이빌.롯데캐슬,228000169,29854
65125,228000017,68,26,동백고.풍림코아루.호수마을서해그랑블,228000168,29812
65126,228000017,68,27,동백중학교,228000148,29818
65127,228000017,68,28,동막초등학교.호수마을계룡리슈빌.어울림,228000147,29820
65128,228000017,68,29,롯데캐슬1.2단지,228002158,56028
65129,228000017,68,30,어정중학교.서해그랑블1차,228002155,56027
65130,228000017,68,31,신촌마을,228000843,29876
65131,228000017,68,32,광도와이드빌사거리,228000842,29338
65132,228000017,68,33,법무연수원,228001716,29332
65133,228000017,68,34,신일아파트,228000840,29322
65134,228000017,68,35,경찰대사거리,228000839,29313
65135,228000017,68,36,스파팰리스리가아파트,228002267,47399
65136,228000017,68,37,동부아파트,228000838,29290
65137,228000017,68,38,동부센트레빌.동일하이빌1차,228000837,29286
65138,228000017,68,39,구성동주민센터.삼성래미안2차,228001322,29274
65139,228000017,68,40,구성초등학교.구성농협,228001324,29861
65140,228000017,68,41,구성삼거리.태영데시앙아파트,228001185,29245
65141,228000017,68,42,경기동부보훈지청,228001094,29201
65142,228000017,68,43,연원마을LG.벽산아파트.구성역,228001093,29195
65143,228000017,68,44,금호아파트.성원아파트,228001092,29186
65144,228000017,68,45,이마트.삼성명가.성원아파트,228001091,29863
65145,228000017,68,46,신촌마을2단지.포스홈타운,228001090,29212
65146,228000017,68,47,보정역.보정고등학교.동아솔레시티,228001089,29209
65147,228000017,68,48,삼성휴먼센터,228001088,29213
65148,228000017,68,49,죽현마을.단국대학교입구,228001087,29215
65149,228000017,68,50,죽전역.포은아트홀.죽전2동주민센터.신세계경기점,228001055,29199
65150,228000017,68,51,풍덕천사거리,228001053,29138
65151,228000017,68,52,수지구청.수지우체국,228000913,29758
65152,228000017,68,53,수지구청역,228000976,29784
65153,228000017,68,54,현대그린프라자,228000946,29103
65154,228000017,68,55,동보아파트,228000945,29127
65155,228000017,68,56,수지이스트파크.덕윤프라자,228000944,29139
65156,228000017,68,57,용인포은아트홀,228001029,29160
65157,228000017,68,58,죽전역.수지레스피아.죽전2동주민센터.신세계경기점,228001028,29200
65158,228000017,68,59,죽현마을.단국대학교입구,228001140,29207
65159,228000017,68,60,삼성휴먼센터,228001139,29204
65160,228000017,68,61,보정역.보정고등학교.동아솔레시티,228001138,29203
65161,228000017,68,62,신촌마을2단지.포스홈타운,228001137,29202
65162,228000017,68,63,이마트.삼성명가.성원아파트,228001136,29184
65163,228000017,68,64,금호아파트.성원아파트,228001135,29177
65164,228000017,68,65,연원마을LG.벽산아파트.구성역,228001134,29193
65165,228000017,68,66,경기동부보훈지청,228001133,29206
65166,228000017,68,67,구성삼거리,228001325,29253
65167,228000017,68,68,구성초등학교.구성지구대,228001574,29267
65168,228000017,68,69,구성동주민센터.삼성래미안2차,228001327,47154
65169,228000017,68,70,동부센트레빌.동일하이빌1차,228000851,29285
65170,228000017,68,71,동부아파트,228001328,29289
65171,228000017,68,72,스파팰리스리가아파트,228002266,47336
65172,228000017,68,73,경찰대사거리,228000850,29312
65173,228000017,68,74,신일아파트,228000849,29323
65174,228000017,68,75,법무연수원,228001712,29331
65175,228000017,68,76,광도와이드빌사거리,228000847,29339
65176,228000017,68,77,신촌마을,228000846,29345
65177,228000017,68,78,어정중학교.서해그랑블1차,228002156,56010
65178,228000017,68,79,롯데캐슬1.2단지,228002157,56011
65179,228000017,68,80,호수마을자연앤데시앙.월드메르디앙,228001707,47070
65180,228000017,68,81,동막초등학교.호수마을계룡리슈빌.어울림,228000154,29821
65181,228000017,68,82,동백중학교,228000153,29819
65182,228000017,68,83,동백고.호수마을서해그랑블.풍림코아루,228000167,29813
65183,228000017,68,84,동백소방서.동일하이빌.롯데캐슬,228000166,29855
65184,228000017,68,85,쥬네브상가,228000165,29811
65185,228000017,68,86,동백동주민센터,228000164,29864
65186,228000017,68,87,동백역.성산마을서해그랑블,228000163,29809
65187,228000017,68,88,동백역,228002078,56001
65188,228000017,68,89,참솔마을.월드메르디앙,228000181,29875
65189,228000017,68,90,광림남교회,228002135,56004
65190,228000017,68,91,초당역,228000180,29805
65191,228000017,68,92,화운사입구,228000179,29378
65192,228000017,68,93,용인시민체육공원,228000178,47617
65193,228000017,68,94,멱조현풍림아파트,228000177,29381
65194,228000017,68,95,삼가역.두산위브,228000781,47332
65195,228000017,68,96,문화복지행정타운,228002097,47983
65196,228000017,68,97,용인시청후문,228002098,47984
65197,228000017,68,98,용인동부경찰서,228002099,47760
65198,228000017,68,99,역북6통,228003113,56161
65199,228000017,68,100,용인등기소,228001353,47453
65200,228000017,68,101,동원로얄듀크.용인등기소,228000777,29402
65201,228000017,68,102,명지대입구,228000776,29406
65202,228000017,68,103,역북초등학교.삼환나우빌,228000775,29408
65203,228000017,68,104,중앙지구대,228000446,29412
65204,228000017,68,105,처인구청.용인농협,228000445,29420
65205,228000017,68,106,용인시장.시장약국,228000444,29425
65206,228000017,68,107,용인터미널,228000197,29436
65207,228000017,68,108,용인터미널(경유),277102695,
65208,228000018,10-4,1,용인터미널,228001552,47634
65209,228000018,10-4,2,용인터미널(경유),277102443,
65210,228000018,10-4,3,포브스병원,228000443,29439
65211,228000018,10-4,4,제일교회,228000665,29881
65212,228000018,10-4,5,라이프아파트,228000664,29457
65213,228000018,10-4,6,송담대,228000663,29464
65214,228000018,10-4,7,기후변화체험교육센터.삼삼부락,228001508,29883
65215,228000018,10-4,8,삼삼부락마을회관,228000662,29488
65216,228000018,10-4,9,목동야목농원,228001509,29885
65217,228000018,10-4,10,예비군훈련장,228000661,29497
65218,228000018,10-4,11,별학,228000660,29508
65219,228000018,10-4,12,백마기도원,228000659,29519
65220,228000018,10-4,13,장재미,228001511,29888
65221,228000018,10-4,14,운학초등학교,228000658,29532
65222,228000018,10-4,15,엘에스시스템,228000657,47522
65223,228000018,10-4,16,예직,228000656,29558
65224,228000018,10-4,17,해곡동,228001718,29889
65225,228000018,10-4,18,별미,228001714,29563
65226,228000018,10-4,19,와우정사,228001514,29573
65227,228000018,10-4,20,곱등고개,228000654,29890
65228,228000018,10-4,21,용암,228001515,47639
65229,228000018,10-4,22,물구리,228000653,29588
65230,228000018,10-4,23,사암주유소,228001517,29597
65231,228000018,10-4,24,고당리,228001518,29891
65232,228000018,10-4,25,원삼,228001597,29617
65233,228000018,10-4,26,원삼초등학교,228000651,29629
65234,228000018,10-4,27,독성2리,228000650,29644
65235,228000018,10-4,28,두창7리,228000648,29658
65236,228000018,10-4,29,두창리,228000647,29660
65237,228000018,10-4,30,율곡,228000646,29895
65238,228000018,10-4,31,창동마을,228000645,29669
65239,228000018,10-4,32,용운사입구,228001612,29896
65240,228000018,10-4,33,신대부락,228000644,29675
65241,228000018,10-4,34,근창리,228000643,29684
65242,228000018,10-4,35,백암초.중.고등학교,228001525,29897
65243,228000018,10-4,36,백암터미널,228001240,29713
65244,228000018,10-4,37,백암면주민자치센터,228002184,56043
65245,228000018,10-4,38,백암시장입구,228002174,56024
65246,228000018,10-4,39,내수곡,228000642,29690
65247,228000018,10-4,40,영곡,228000641,47669
65248,228000018,10-4,41,장계리,228000640,29695
65249,228000018,10-4,42,가리산,228000639,29699
65250,228000018,10-4,43,강촌,228000638,29703
65251,228000018,10-4,44,곡율.선영주유소,228000637,29702
65252,228000018,10-4,45,장평교,228001239,29710
65253,228000018,10-4,46,장평휴게소,228000636,29714
65254,228000018,10-4,47,장평초등학교,228001527,47424
65255,228000018,10-4,48,옥천마을,228001528,47423
65256,228000018,10-4,49,하산마을,228000487,29729
65257,228000018,10-4,50,상산,228001529,29736
65258,228000018,10-4,51,옥산리(경유),277102244,
65259,228000018,10-4,52,옥산리(경유),277102245,
65260,228000018,10-4,53,하산마을,228000484,29730
65261,228000018,10-4,54,옥천마을,228001531,47422
65262,228000018,10-4,55,장평삼거리,228000632,29716
65263,228000018,10-4,56,장평휴게소,228000631,29715
65264,228000018,10-4,57,장평교,228000630,29711
65265,228000018,10-4,58,강촌,228000629,29704
65266,228000018,10-4,59,장계리,228000628,29696
65267,228000018,10-4,60,영곡,228000627,29693
65268,228000018,10-4,61,내수곡,228000626,29691
65269,228000018,10-4,62,백암시장입구,228002175,56025
65270,228000018,10-4,63,백암면주민자치센터,228002185,56044
65271,228000018,10-4,64,백암터미널,228001584,47447
65272,228000018,10-4,65,백암초.중.고등학교,228001532,29898
65273,228000018,10-4,66,근창리,228000625,29687
65274,228000018,10-4,67,신대부락,228000624,29676
65275,228000018,10-4,68,용운사입구,228000623,29674
65276,228000018,10-4,69,창동마을,228000622,29668
65277,228000018,10-4,70,율곡,228000621,29665
65278,228000018,10-4,71,두창리,228000620,29661
65279,228000018,10-4,72,두창7리,228000619,29659
65280,228000018,10-4,73,황토현.두창2리,228000618,29894
65281,228000018,10-4,74,독성2리,228000617,29643
65282,228000018,10-4,75,원삼초등학교,228000616,29632
65283,228000018,10-4,76,원삼,228000615,29619
65284,228000018,10-4,77,고당리,228000614,29603
65285,228000018,10-4,78,사암주유소,228001583,47045
65286,228000018,10-4,79,물구리,228000613,29589
65287,228000018,10-4,80,용암.농업기술센타,228000612,29583
65288,228000018,10-4,81,해곡동,228000611,47638
65289,228000018,10-4,82,별미,228000610,29566
65290,228000018,10-4,83,해곡동,228000609,29562
65291,228000018,10-4,84,예직,228000608,29559
65292,228000018,10-4,85,엘에스시스템,228000607,47326
65293,228000018,10-4,86,운학동,228000606,47637
65294,228000018,10-4,87,장재미,228000605,29522
65295,228000018,10-4,88,백마기도원,228001510,29887
65296,228000018,10-4,89,별학,228000604,29510
65297,228000018,10-4,90,목동야목농원,228000603,29495
65298,228000018,10-4,91,삼삼부락마을회관,228000602,29489
65299,228000018,10-4,92,기후변화체험교육센터.삼삼부락,228000601,29884
65300,228000018,10-4,93,송담대,228000600,29462
65301,228000018,10-4,94,라이프아파트,228000599,29458
65302,228000018,10-4,95,제일교회,228000598,29882
65303,228000018,10-4,96,포브스병원,228000450,29441
65304,228000018,10-4,97,용인터미널,228000197,29436
65305,228000018,10-4,98,용인터미널(경유),277102695,
65306,228000019,88,1,용인터미널,228001552,47634
65307,228000019,88,2,용인터미널(경유),277102443,
65308,228000019,88,3,용인시장.시장약국,228000449,29428
65309,228000019,88,4,처인구청.용인농협,228000448,29419
65310,228000019,88,5,중앙지구대,228000447,29413
65311,228000019,88,6,역북초등학교.삼환나우빌,228000749,29409
65312,228000019,88,7,명지대입구,228000748,29405
65313,228000019,88,8,동원로얄듀크.용인등기소,228000747,29401
65314,228000019,88,9,역말마을,228000746,29801
65315,228000019,88,10,시청.용인대역,228000745,29399
65316,228000019,88,11,진우아파트,228000744,29392
65317,228000019,88,12,삼가동.궁촌,228000743,29852
65318,228000019,88,13,삼가역.두산위브,228000742,29387
65319,228000019,88,14,효자고개,228000741,29365
65320,228000019,88,15,대성냉동,228000740,47521
65321,228000019,88,16,자봉마을.써니밸리입구,228000739,29333
65322,228000019,88,17,지곡동입구,228003291,56336
65323,228000019,88,18,보라신창아파트,228003293,56338
65324,228000019,88,19,현대모닝사이드1차,228003295,56340
65325,228000019,88,20,보라쌍용아파트,228002216,56342
65326,228000019,88,21,나곡마을.한국민속촌,228000736,29255
65327,228000019,88,22,한보라마을입구,228001538,47421
65328,228000019,88,23,한보라마을1단지,228001539,47420
65329,228000019,88,24,한보라마을4단지,228003286,56331
65330,228000019,88,25,한보라마을3.5단지,228001625,47496
65331,228000019,88,26,한보라마을7.8단지,228001541,47418
65332,228000019,88,27,한보라마을.7.9단지,228001542,47417
65333,228000019,88,28,한일초등학교.한보라마을7.9단지,228001700,47062
65334,228000019,88,29,한일마을,228001120,29153
65335,228000019,88,30,호수청구아파트,228001119,29146
65336,228000019,88,31,성원상떼레이크뷰,228002242,47558
65337,228000019,88,32,대주피오레1단지,228001917,47862
65338,228000019,88,33,르노삼성자동차중앙연구소,228002213,56063
65339,228000019,88,34,대주피오레2단지상가앞,228001918,47861
65340,228000019,88,35,대주피오레2단지,228001920,47860
65341,228000019,88,36,대주피오레2단지상가앞,228001919,47858
65342,228000019,88,37,르노삼성자동차중앙연구소,228002214,56064
65343,228000019,88,38,대주피오레1단지,228001916,47859
65344,228000019,88,39,공세복합단지.삼성SDI,228001224,29194
65345,228000019,88,40,기흥초등학교,228003306,56351
65346,228000019,88,41,세원아파트,228001118,29222
65347,228000019,88,42,체이스컬트,228001117,29157
65348,228000019,88,43,강동냉장,228001116,29140
65349,228000019,88,44,유상냉장,228001115,29135
65350,228000019,88,45,고매파출소,228001114,29108
65351,228000019,88,46,삼성반도체.남자기숙사,228001176,29072
65352,228000019,88,47,삼성반도체남자기숙사,228001187,29073
65353,228000019,88,48,농서동(경유),277102101,
65354,228000019,88,49,고매사거리.고매농협,228001113,29119
65355,228000019,88,50,유상냉장,228001112,29874
65356,228000019,88,51,강동냉장,228001111,29141
65357,228000019,88,52,체이스컬트,228001110,29154
65358,228000019,88,53,세원아파트,228001177,47646
65359,228000019,88,54,기흥초등학교,228001109,29225
65360,228000019,88,55,공세복합단지.삼성SDI,228001225,29196
65361,228000019,88,56,대주피오레1단지,228001917,47862
65362,228000019,88,57,르노삼성자동차중앙연구소,228002213,56063
65363,228000019,88,58,대주피오레2단지상가앞,228001918,47861
65364,228000019,88,59,대주피오레2단지,228001920,47860
65365,228000019,88,60,대주피오레2단지상가앞,228001919,47858
65366,228000019,88,61,르노삼성자동차중앙연구소,228002214,56064
65367,228000019,88,62,대주피오레1단지,228001916,47859
65368,228000019,88,63,성원상떼레이크뷰,228002241,47508
65369,228000019,88,64,호수청구아파트,228001108,29144
65370,228000019,88,65,한일마을,228001860,47787
65371,228000019,88,66,한일초등학교.한보라마을7.9단지,228001623,47498
65372,228000019,88,67,한보라마을7.8단지,228001624,47497
65373,228000019,88,68,한보라마을3.5단지,228001540,47419
65374,228000019,88,69,한보라마을2단지,228003287,56332
65375,228000019,88,70,한보라마을1단지,228001626,47495
65376,228000019,88,71,한보라마을입구,228001627,47494
65377,228000019,88,72,나곡마을.한국민속촌,228000786,29254
65378,228000019,88,73,보라쌍용아파트,228002215,56341
65379,228000019,88,74,현대모닝사이드1차,228003294,56339
65380,228000019,88,75,보라신창아파트,228002218,56337
65381,228000019,88,76,지곡동입구,228003290,56335
65382,228000019,88,77,지곡동입구삼거리,228000784,29305
65383,228000019,88,78,자봉마을.써니밸리입구,228000783,29334
65384,228000019,88,79,오뚜기식품삼거리,228002090,47758
65385,228000019,88,80,효자고개,228000782,29367
65386,228000019,88,81,삼가역.두산위브,228000781,47332
65387,228000019,88,82,진우아파트,228000780,29393
65388,228000019,88,83,시청.용인대역,228000779,29398
65389,228000019,88,84,역말마을,228000778,29400
65390,228000019,88,85,동원로얄듀크.용인등기소,228000777,29402
65391,228000019,88,86,명지대입구,228000776,29406
65392,228000019,88,87,역북초등학교.삼환나우빌,228000775,29408
65393,228000019,88,88,중앙지구대,228000446,29412
65394,228000019,88,89,처인구청.용인농협,228000445,29420
65395,228000019,88,90,용인시장.시장약국,228000444,29425
65396,228000019,88,91,용인터미널,228000197,29436
65397,228000019,88,92,용인터미널(경유),277102695,
65398,228000020,7,1,용인터미널,228001552,47634
65399,228000020,7,2,용인터미널(경유),277102487,
65400,228000020,7,3,처인구청후문,228000752,29418
65401,228000020,7,4,문예회관입구,228000751,29416
65402,228000020,7,5,주공아파트,228000750,29411
65403,228000020,7,6,중앙지구대,228000446,29412
65404,228000020,7,7,처인구청.용인농협,228000445,29420
65405,228000020,7,8,용인시장.시장약국,228000444,29425
65406,228000020,7,9,운동장.송담대역,228000320,29430
65407,228000020,7,10,고진역입구,228000319,29454
65408,228000020,7,11,무수막,228000318,29453
65409,228000020,7,12,유림동주민센터,228000317,29451
65410,228000020,7,13,상유곡.버드실,228000316,29449
65411,228000020,7,14,유림동.방축,228000315,29452
65412,228000020,7,15,화훼단지앞,228000314,29443
65413,228000020,7,16,둔전다리,228001297,47629
65414,228000020,7,17,성웅아파트앞,228001505,47165
65415,228000020,7,18,숲속그린빌,228001506,47446
65416,228000020,7,19,성웅아파트앞,228001504,47160
65417,228000020,7,20,영문중학교,228000406,29943
65418,228000020,7,21,영문1리,228000405,29945
65419,228000020,7,22,영문리,228000386,29947
65420,228000020,7,23,마성1리,228000385,29951
65421,228000020,7,24,에버힐스마을입구,228002076,47971
65422,228000020,7,25,마성리,228000384,47675
65423,228000020,7,26,마성리,228000383,47625
65424,228000020,7,27,에버힐스마을입구,228002077,47972
65425,228000020,7,28,마성1리,228000382,29952
65426,228000020,7,29,영문2리,228002052,47965
65427,228000020,7,30,영문리,228000381,29948
65428,228000020,7,31,영문1리,228000404,29946
65429,228000020,7,32,영문중학교,228000403,29944
65430,228000020,7,33,성웅아파트앞,228001505,47165
65431,228000020,7,34,숲속그린빌,228001506,47446
65432,228000020,7,35,성웅아파트앞,228001504,47160
65433,228000020,7,36,둔전다리,228000328,29442
65434,228000020,7,37,화원,228000327,29444
65435,228000020,7,38,유림동.방축,228000326,29447
65436,228000020,7,39,상유곡.버드실,228000325,29445
65437,228000020,7,40,유림동주민센터,228000324,29446
65438,228000020,7,41,무수막,228000323,29448
65439,228000020,7,42,고진역입구,228000322,29450
65440,228000020,7,43,운동장.송담대역,228000321,29429
65441,228000020,7,44,용인시장.시장약국,228000449,29428
65442,228000020,7,45,처인구청.용인농협,228000448,29419
65443,228000020,7,46,중앙지구대,228000447,29413
65444,228000020,7,47,주공아파트,228001299,29410
65445,228000020,7,48,문예회관입구,228001300,29415
65446,228000020,7,49,처인구청후문,228000774,29417
65447,228000020,7,50,용인터미널,228000197,29436
65448,228000020,7,51,용인터미널(경유),277102695,
65449,228000021,8,1,용인터미널,228001552,47634
65450,228000021,8,2,용인터미널(경유),277102443,
65451,228000021,8,3,운동장.송담대역,228000320,29430
65452,228000021,8,4,공설운동장,228000418,47121
65453,228000021,8,5,용마초교,228001543,47489
65454,228000021,8,6,서울병원,228000439,47307
65455,228000021,8,7,덕영고등학교.고림5통마을회관,228000438,47308
65456,228000021,8,8,고림고등학교,228000437,47573
65457,228000021,8,9,단사마을,228001544,47538
65458,228000021,8,10,명성주유소,228001753,47719
65459,228000021,8,11,예진마을입구,228000266,29912
65460,228000021,8,12,인정피렌체아파트,228001295,29914
65461,228000021,8,13,용샘주유소,228001296,29916
65462,228000021,8,14,영화마을.이삭아파트,228000269,29925
65463,228000021,8,15,느티나무,228000268,29927
65464,228000021,8,16,미성비철,228000425,29929
65465,228000021,8,17,보평,228000424,29931
65466,228000021,8,18,영화마을,228000423,29933
65467,228000021,8,19,보평상부주택,228001775,47742
65468,228000021,8,20,고림동.삼정그린뷰,228000279,29935
65469,228000021,8,21,인정프린스아파트,228000278,29937
65470,228000021,8,22,둔전역,228001777,47745
65471,228000021,8,23,신원아파트,228001150,29465
65472,228000021,8,24,둔전농협앞,228001152,29470
65473,228000021,8,25,둔전초등학교,228001784,47748
65474,228000021,8,26,영화2차,228000280,47275
65475,228000021,8,27,상부주택,228001776,47749
65476,228000021,8,28,영화마을,228000422,29934
65477,228000021,8,29,보평,228000421,29932
65478,228000021,8,30,미성비철,228000420,29930
65479,228000021,8,31,느티나무,228000277,29928
65480,228000021,8,32,영화마을.이삭아파트,228000276,29926
65481,228000021,8,33,용샘주유소,228001298,29917
65482,228000021,8,34,인정피렌체아파트,228001295,29914
65483,228000021,8,35,예진마을입구,228000267,29913
65484,228000021,8,36,명성주유소,228001754,47718
65485,228000021,8,37,단사마을,228001550,47486
65486,228000021,8,38,고림고등학교,228000436,47309
65487,228000021,8,39,덕영고등학교.고림5통마을회관,228000435,47310
65488,228000021,8,40,서울병원,228000434,47574
65489,228000021,8,41,용마초교,228001551,47485
65490,228000021,8,42,공설운동장,228000427,47176
65491,228000021,8,43,운동장.송담대역,228000321,29429
65492,228000021,8,44,용인터미널,228000197,29436
65493,228000021,8,45,용인터미널(경유),277102695,
65494,228000029,74,1,용인터미널,228001552,47634
65495,228000029,74,2,용인터미널(경유),277102443,
65496,228000029,74,3,운동장.송담대역,228000320,29430
65497,228000029,74,4,공설운동장,228000418,47121
65498,228000029,74,5,용마초교,228001543,47489
65499,228000029,74,6,서울병원,228000439,47307
65500,228000029,74,7,덕영고등학교.고림5통마을회관,228000438,47308
65501,228000029,74,8,고림고등학교,228000437,47573
65502,228000029,74,9,단사마을,228001544,47538
65503,228000029,74,10,명성주유소,228001753,47719
65504,228000029,74,11,예진마을입구,228000266,29912
65505,228000029,74,12,용샘주유소,228001296,29916
65506,228000029,74,13,임원,228000275,29918
65507,228000029,74,14,주북6리,228001571,47129
65508,228000029,74,15,주북리,228000265,47276
65509,228000029,74,16,원각사입구,228000264,47277
65510,228000029,74,17,주북1리,228000263,47584
65511,228000029,74,18,주북1리,228000262,47278
65512,228000029,74,19,대해건설앞,228001749,47709
65513,228000029,74,20,배실,228001748,47713
65514,228000029,74,21,온누리요양센터,228002071,47973
65515,228000029,74,22,주북리(경유),277102207,
65516,228000029,74,23,주북리(경유),277102003,
65517,228000029,74,24,대해건설앞,228000260,47279
